# memory size (bytes)	cycles
6146000	34375
6147000	34375
6148000	34375
6149000	34375
6150000	34375
6151000	34375
6152000	34375
6153000	34375
6154000	35937
6155000	32812
6156000	35937
6157000	34375
6158000	34375
6159000	34375
6160000	35937
6161000	34375
6162000	34375
6163000	31250
6164000	34375
6165000	32812
6166000	34375
6167000	35937
6168000	35937
6169000	35937
6170000	35937
6171000	34375
6172000	34375
6173000	32812
6174000	34375
6175000	34375
6176000	34375
6177000	32812
6178000	34375
6179000	34375
6180000	32812
6181000	34375
6182000	34375
6183000	34375
6184000	31250
6185000	34375
6186000	32812
6187000	34375
6188000	31250
6189000	32812
6190000	32812
6191000	34375
6192000	32812
6193000	34375
6194000	34375
6195000	31250
6196000	34375
6197000	32812
6198000	34375
6199000	32812
6200000	32812
6201000	31250
6202000	34375
6203000	34375
6204000	34375
6205000	34375
6206000	32812
6207000	34375
6208000	34375
6209000	34375
6210000	32812
6211000	34375
6212000	32812
6213000	34375
6214000	32812
6215000	34375
6216000	34375
6217000	34375
6218000	32812
6219000	34375
6220000	31250
6221000	34375
6222000	32812
6223000	34375
6224000	34375
6225000	34375
6226000	34375
6227000	31250
6228000	32812
6229000	34375
6230000	32812
6231000	35937
6232000	32812
6233000	34375
6234000	32812
6235000	35937
6236000	32812
6237000	34375
6238000	34375
6239000	34375
6240000	34375
6241000	34375
6242000	34375
6243000	32812
6244000	34375
6245000	34375
6246000	32812
6247000	34375
6248000	34375
6249000	35937
6250000	34375
6251000	32812
6252000	34375
6253000	34375
6254000	34375
6255000	34375
6256000	32812
6257000	35937
6258000	34375
6259000	34375
6260000	34375
6261000	35937
6262000	35937
6263000	40625
6264000	39062
6265000	35937
6266000	34375
6267000	32812
6268000	34375
6269000	34375
6270000	37500
6271000	35937
6272000	34375
6273000	34375
6274000	32812
6275000	35937
6276000	35937
6277000	34375
6278000	32812
6279000	35937
6280000	35937
6281000	32812
6282000	34375
6283000	34375
6284000	34375
6285000	35937
6286000	39062
6287000	34375
6288000	35937
6289000	32812
6290000	35937
6291000	35937
6292000	34375
6293000	35937
6294000	35937
6295000	32812
6296000	37500
6297000	34375
6298000	34375
6299000	35937
6300000	37500
6301000	34375
6302000	35937
6303000	35937
6304000	34375
6305000	39062
6306000	32812
6307000	35937
6308000	32812
6309000	35937
6310000	37500
6311000	35937
6312000	34375
6313000	34375
6314000	32812
6315000	32812
6316000	32812
6317000	32812
6318000	32812
6319000	32812
6320000	34375
6321000	34375
6322000	32812
6323000	35937
6324000	34375
6325000	37500
6326000	39062
6327000	34375
6328000	42187
6329000	37500
6330000	35937
6331000	35937
6332000	32812
6333000	34375
6334000	32812
6335000	34375
6336000	32812
6337000	32812
6338000	32812
6339000	34375
6340000	35937
6341000	34375
6342000	35937
6343000	32812
6344000	34375
6345000	32812
6346000	32812
6347000	31250
6348000	32812
6349000	32812
6350000	34375
6351000	32812
6352000	32812
6353000	34375
6354000	32812
6355000	32812
6356000	34375
6357000	34375
6358000	32812
6359000	34375
6360000	32812
6361000	32812
6362000	34375
6363000	32812
6364000	32812
6365000	34375
6366000	32812
6367000	31250
6368000	32812
6369000	32812
6370000	32812
6371000	34375
6372000	32812
6373000	34375
6374000	34375
6375000	32812
6376000	37500
6377000	34375
6378000	34375
6379000	34375
6380000	32812
6381000	35937
6382000	35937
6383000	35937
6384000	32812
6385000	32812
6386000	32812
6387000	32812
6388000	32812
6389000	32812
6390000	32812
6391000	32812
6392000	32812
6393000	31250
6394000	32812
6395000	32812
6396000	32812
6397000	32812
6398000	32812
6399000	34375
6400000	32812
6401000	32812
6402000	31250
6403000	32812
6404000	32812
6405000	32812
6406000	31250
6407000	34375
6408000	32812
6409000	32812
6410000	32812
6411000	34375
6412000	31250
6413000	32812
6414000	32812
6415000	32812
6416000	34375
6417000	32812
6418000	32812
6419000	32812
6420000	32812
6421000	34375
6422000	32812
6423000	32812
6424000	34375
6425000	32812
6426000	32812
6427000	31250
6428000	32812
6429000	32812
6430000	32812
6431000	32812
6432000	34375
6433000	31250
6434000	34375
6435000	31250
6436000	32812
6437000	32812
6438000	32812
6439000	32812
6440000	32812
6441000	32812
6442000	32812
6443000	32812
6444000	32812
6445000	32812
6446000	34375
6447000	32812
6448000	32812
6449000	32812
6450000	34375
6451000	32812
6452000	32812
6453000	32812
6454000	31250
6455000	32812
6456000	34375
6457000	32812
6458000	32812
6459000	37500
6460000	37500
6461000	35937
6462000	32812
6463000	34375
6464000	34375
6465000	34375
6466000	35937
6467000	37500
6468000	34375
6469000	35937
6470000	35937
6471000	35937
6472000	32812
6473000	34375
6474000	32812
6475000	34375
6476000	34375
6477000	32812
6478000	34375
6479000	32812
6480000	34375
6481000	34375
6482000	32812
6483000	34375
6484000	34375
6485000	34375
6486000	32812
6487000	34375
6488000	32812
6489000	35937
6490000	32812
6491000	34375
6492000	34375
6493000	34375
6494000	34375
6495000	32812
6496000	34375
6497000	37500
6498000	35937
6499000	35937
6500000	35937
6501000	34375
6502000	34375
6503000	34375
6504000	35937
6505000	34375
6506000	31250
6507000	34375
6508000	34375
6509000	32812
6510000	34375
6511000	32812
6512000	32812
6513000	34375
6514000	32812
6515000	34375
6516000	32812
6517000	34375
6518000	32812
6519000	32812
6520000	34375
6521000	32812
6522000	34375
6523000	32812
6524000	32812
6525000	34375
6526000	32812
6527000	32812
6528000	34375
6529000	34375
6530000	32812
6531000	32812
6532000	34375
6533000	32812
6534000	34375
6535000	32812
6536000	34375
6537000	32812
6538000	34375
6539000	34375
6540000	32812
6541000	32812
6542000	32812
6543000	34375
6544000	32812
6545000	34375
6546000	34375
6547000	32812
6548000	34375
6549000	32812
6550000	32812
6551000	34375
6552000	34375
6553000	34375
6554000	34375
6555000	32812
6556000	32812
6557000	32812
6558000	34375
6559000	32812
6560000	34375
6561000	34375
6562000	32812
6563000	34375
6564000	32812
6565000	35937
6566000	32812
6567000	34375
6568000	32812
6569000	34375
6570000	34375
6571000	34375
6572000	32812
6573000	34375
6574000	32812
6575000	34375
6576000	32812
6577000	34375
6578000	32812
6579000	34375
6580000	32812
6581000	32812
6582000	32812
6583000	34375
6584000	34375
6585000	32812
6586000	34375
6587000	34375
6588000	32812
6589000	34375
6590000	32812
6591000	34375
6592000	34375
6593000	34375
6594000	34375
6595000	35937
6596000	35937
6597000	39062
6598000	34375
6599000	34375
6600000	34375
6601000	32812
6602000	32812
6603000	34375
6604000	34375
6605000	34375
6606000	32812
6607000	34375
6608000	34375
6609000	34375
6610000	34375
6611000	34375
6612000	34375
6613000	32812
6614000	34375
6615000	34375
6616000	32812
6617000	34375
6618000	34375
6619000	32812
6620000	34375
6621000	32812
6622000	34375
6623000	34375
6624000	34375
6625000	34375
6626000	34375
6627000	34375
6628000	34375
6629000	34375
6630000	34375
6631000	35937
6632000	34375
6633000	37500
6634000	37500
6635000	35937
6636000	37500
6637000	35937
6638000	40625
6639000	40625
6640000	35937
6641000	34375
6642000	34375
6643000	34375
6644000	34375
6645000	32812
6646000	34375
6647000	32812
6648000	34375
6649000	34375
6650000	34375
6651000	34375
6652000	34375
6653000	32812
6654000	34375
6655000	34375
6656000	34375
6657000	32812
6658000	35937
6659000	34375
6660000	32812
6661000	34375
6662000	34375
6663000	34375
6664000	34375
6665000	34375
6666000	32812
6667000	34375
6668000	34375
6669000	34375
6670000	34375
6671000	32812
6672000	34375
6673000	34375
6674000	32812
6675000	34375
6676000	34375
6677000	32812
6678000	34375
6679000	35937
6680000	32812
6681000	34375
6682000	34375
6683000	34375
6684000	34375
6685000	34375
6686000	34375
6687000	35937
6688000	34375
6689000	32812
6690000	34375
6691000	34375
6692000	32812
6693000	34375
6694000	34375
6695000	34375
6696000	34375
6697000	34375
6698000	34375
6699000	34375
6700000	34375
6701000	34375
6702000	35937
6703000	34375
6704000	34375
6705000	35937
6706000	34375
6707000	35937
6708000	32812
6709000	35937
6710000	34375
6711000	32812
6712000	34375
6713000	35937
6714000	35937
6715000	34375
6716000	35937
6717000	35937
6718000	35937
6719000	35937
6720000	34375
6721000	45312
6722000	40625
6723000	42187
6724000	42187
6725000	42187
6726000	37500
6727000	34375
6728000	35937
6729000	39062
6730000	35937
6731000	37500
6732000	35937
6733000	35937
6734000	37500
6735000	39062
6736000	34375
6737000	37500
6738000	35937
6739000	35937
6740000	34375
6741000	35937
6742000	35937
6743000	37500
6744000	37500
6745000	37500
6746000	37500
6747000	35937
6748000	37500
6749000	37500
6750000	35937
6751000	37500
6752000	37500
6753000	37500
6754000	35937
6755000	37500
6756000	37500
6757000	39062
6758000	39062
6759000	37500
6760000	37500
6761000	37500
6762000	39062
6763000	35937
6764000	39062
6765000	37500
6766000	35937
6767000	37500
6768000	35937
6769000	37500
6770000	37500
6771000	37500
6772000	35937
6773000	37500
6774000	37500
6775000	37500
6776000	37500
6777000	35937
6778000	37500
6779000	37500
6780000	37500
6781000	37500
6782000	35937
6783000	37500
6784000	37500
6785000	37500
6786000	37500
6787000	34375
6788000	37500
6789000	37500
6790000	37500
6791000	37500
6792000	39062
6793000	39062
6794000	35937
6795000	34375
6796000	35937
6797000	35937
6798000	35937
6799000	35937
6800000	37500
6801000	35937
6802000	35937
6803000	35937
6804000	34375
6805000	35937
6806000	34375
6807000	35937
6808000	34375
6809000	35937
6810000	35937
6811000	35937
6812000	34375
6813000	34375
6814000	34375
6815000	35937
6816000	34375
6817000	37500
6818000	34375
6819000	37500
6820000	42187
6821000	40625
6822000	45312
6823000	40625
6824000	39062
6825000	39062
6826000	39062
6827000	37500
6828000	39062
6829000	37500
6830000	39062
6831000	37500
6832000	35937
6833000	35937
6834000	37500
6835000	37500
6836000	35937
6837000	39062
6838000	35937
6839000	40625
6840000	37500
6841000	39062
6842000	43750
6843000	34375
6844000	40625
6845000	35937
6846000	39062
6847000	35937
6848000	37500
6849000	34375
6850000	37500
6851000	39062
6852000	35937
6853000	40625
6854000	37500
6855000	39062
6856000	37500
6857000	40625
6858000	37500
6859000	39062
6860000	42187
6861000	39062
6862000	37500
6863000	39062
6864000	40625
6865000	37500
6866000	37500
6867000	35937
6868000	37500
6869000	35937
6870000	37500
6871000	39062
6872000	37500
6873000	35937
6874000	35937
6875000	42187
6876000	42187
6877000	40625
6878000	37500
6879000	37500
6880000	40625
6881000	37500
6882000	39062
6883000	39062
6884000	37500
6885000	35937
6886000	35937
6887000	37500
6888000	35937
6889000	37500
6890000	35937
6891000	35937
6892000	37500
6893000	35937
6894000	35937
6895000	35937
6896000	34375
6897000	35937
6898000	35937
6899000	35937
6900000	34375
6901000	35937
6902000	35937
6903000	35937
6904000	35937
6905000	34375
6906000	37500
6907000	34375
6908000	35937
6909000	37500
6910000	35937
6911000	35937
6912000	35937
6913000	39062
6914000	35937
6915000	35937
6916000	35937
6917000	37500
6918000	34375
6919000	37500
6920000	35937
6921000	37500
6922000	35937
6923000	34375
6924000	37500
6925000	34375
6926000	37500
6927000	35937
6928000	35937
6929000	34375
6930000	35937
6931000	35937
6932000	35937
6933000	35937
6934000	34375
6935000	35937
6936000	35937
6937000	35937
6938000	34375
6939000	35937
6940000	35937
6941000	34375
6942000	35937
6943000	35937
6944000	35937
6945000	34375
6946000	35937
6947000	35937
6948000	35937
6949000	35937
6950000	35937
6951000	35937
6952000	35937
6953000	34375
6954000	37500
6955000	35937
6956000	35937
6957000	34375
6958000	35937
6959000	35937
6960000	35937
6961000	35937
6962000	35937
6963000	35937
6964000	34375
6965000	37500
6966000	35937
6967000	35937
6968000	34375
6969000	35937
6970000	35937
6971000	35937
6972000	35937
6973000	35937
6974000	35937
6975000	35937
6976000	35937
6977000	35937
6978000	34375
6979000	37500
6980000	35937
6981000	35937
6982000	35937
6983000	34375
6984000	35937
6985000	35937
6986000	35937
6987000	34375
6988000	35937
6989000	35937
6990000	35937
6991000	37500
6992000	34375
6993000	35937
6994000	35937
6995000	34375
6996000	35937
6997000	37500
6998000	35937
6999000	35937
7000000	35937
7001000	34375
7002000	35937
7003000	35937
7004000	35937
7005000	35937
7006000	35937
7007000	35937
7008000	35937
7009000	35937
7010000	37500
7011000	35937
7012000	35937
7013000	37500
7014000	35937
7015000	35937
7016000	35937
7017000	35937
7018000	34375
7019000	37500
7020000	35937
7021000	35937
7022000	37500
7023000	35937
7024000	35937
7025000	37500
7026000	35937
7027000	37500
7028000	35937
7029000	35937
7030000	37500
7031000	37500
7032000	35937
7033000	37500
7034000	37500
7035000	37500
7036000	35937
7037000	35937
7038000	35937
7039000	35937
7040000	37500
7041000	37500
7042000	35937
7043000	37500
7044000	37500
7045000	35937
7046000	35937
7047000	35937
7048000	35937
7049000	35937
7050000	37500
7051000	35937
7052000	35937
7053000	35937
7054000	35937
7055000	34375
7056000	37500
7057000	35937
7058000	35937
7059000	37500
7060000	35937
7061000	35937
7062000	39062
7063000	35937
7064000	35937
7065000	37500
7066000	35937
7067000	35937
7068000	37500
7069000	35937
7070000	35937
7071000	35937
7072000	37500
7073000	35937
7074000	35937
7075000	35937
7076000	37500
7077000	35937
7078000	35937
7079000	37500
7080000	35937
7081000	35937
7082000	37500
7083000	35937
7084000	37500
7085000	35937
7086000	37500
7087000	37500
7088000	35937
7089000	37500
7090000	37500
7091000	39062
7092000	39062
7093000	37500
7094000	35937
7095000	37500
7096000	37500
7097000	35937
7098000	35937
7099000	35937
7100000	37500
7101000	35937
7102000	35937
7103000	35937
7104000	37500
7105000	35937
7106000	37500
7107000	35937
7108000	39062
7109000	37500
7110000	37500
7111000	35937
7112000	37500
7113000	37500
7114000	35937
7115000	37500
7116000	37500
7117000	35937
7118000	37500
7119000	35937
7120000	37500
7121000	35937
7122000	39062
7123000	35937
7124000	35937
7125000	35937
7126000	37500
7127000	39062
7128000	35937
7129000	37500
7130000	37500
7131000	35937
7132000	37500
7133000	35937
7134000	37500
7135000	37500
7136000	37500
7137000	35937
7138000	35937
7139000	39062
7140000	35937
7141000	37500
7142000	35937
7143000	35937
7144000	35937
7145000	37500
7146000	35937
7147000	35937
7148000	37500
7149000	35937
7150000	35937
7151000	37500
7152000	37500
7153000	35937
7154000	37500
7155000	37500
7156000	37500
7157000	35937
7158000	37500
7159000	37500
7160000	37500
7161000	35937
7162000	37500
7163000	35937
7164000	37500
7165000	37500
7166000	37500
7167000	37500
7168000	37500
7169000	37500
7170000	39062
7171000	39062
7172000	35937
7173000	39062
7174000	39062
7175000	35937
7176000	37500
7177000	37500
7178000	35937
7179000	37500
7180000	35937
7181000	37500
7182000	37500
7183000	37500
7184000	35937
7185000	35937
7186000	37500
7187000	37500
7188000	37500
7189000	37500
7190000	37500
7191000	35937
7192000	35937
7193000	37500
7194000	35937
7195000	35937
7196000	37500
7197000	35937
7198000	37500
7199000	37500
7200000	37500
7201000	37500
7202000	37500
7203000	35937
7204000	37500
7205000	37500
7206000	37500
7207000	37500
7208000	37500
7209000	37500
7210000	37500
7211000	37500
7212000	35937
7213000	35937
7214000	37500
7215000	37500
7216000	37500
7217000	35937
7218000	37500
7219000	37500
7220000	37500
7221000	35937
7222000	37500
7223000	35937
7224000	37500
7225000	35937
7226000	39062
7227000	37500
7228000	37500
7229000	35937
7230000	37500
7231000	35937
7232000	37500
7233000	37500
7234000	37500
7235000	37500
7236000	37500
7237000	37500
7238000	39062
7239000	37500
7240000	39062
7241000	37500
7242000	35937
7243000	37500
7244000	37500
7245000	37500
7246000	37500
7247000	37500
7248000	37500
7249000	37500
7250000	37500
7251000	35937
7252000	37500
7253000	37500
7254000	37500
7255000	37500
7256000	37500
7257000	37500
7258000	37500
7259000	37500
7260000	35937
7261000	37500
7262000	37500
7263000	39062
7264000	35937
7265000	37500
7266000	37500
7267000	37500
7268000	37500
7269000	37500
7270000	35937
7271000	37500
7272000	37500
7273000	37500
7274000	37500
7275000	37500
7276000	37500
7277000	37500
7278000	35937
7279000	37500
7280000	39062
7281000	37500
7282000	37500
7283000	37500
7284000	37500
7285000	37500
7286000	37500
7287000	35937
7288000	37500
7289000	39062
7290000	37500
7291000	37500
7292000	39062
7293000	37500
7294000	35937
7295000	37500
7296000	37500
7297000	37500
7298000	37500
7299000	37500
7300000	37500
7301000	39062
7302000	37500
7303000	37500
7304000	37500
7305000	37500
7306000	37500
7307000	39062
7308000	37500
7309000	37500
7310000	35937
7311000	37500
7312000	37500
7313000	37500
7314000	39062
7315000	37500
7316000	37500
7317000	37500
7318000	39062
7319000	37500
7320000	37500
7321000	37500
7322000	39062
7323000	37500
7324000	37500
7325000	37500
7326000	37500
7327000	37500
7328000	37500
7329000	37500
7330000	39062
7331000	35937
7332000	35937
7333000	37500
7334000	37500
7335000	39062
7336000	35937
7337000	37500
7338000	37500
7339000	37500
7340000	37500
7341000	37500
7342000	37500
7343000	37500
7344000	37500
7345000	37500
7346000	35937
7347000	37500
7348000	37500
7349000	37500
7350000	37500
7351000	37500
7352000	37500
7353000	37500
7354000	39062
7355000	37500
7356000	37500
7357000	37500
7358000	39062
7359000	37500
7360000	37500
7361000	37500
7362000	39062
7363000	37500
7364000	37500
7365000	39062
7366000	37500
7367000	37500
7368000	37500
7369000	37500
7370000	37500
7371000	37500
7372000	39062
7373000	37500
7374000	39062
7375000	37500
7376000	37500
7377000	39062
7378000	37500
7379000	37500
7380000	39062
7381000	37500
7382000	37500
7383000	39062
7384000	37500
7385000	37500
7386000	37500
7387000	39062
7388000	35937
7389000	39062
7390000	37500
7391000	37500
7392000	39062
7393000	39062
7394000	37500
7395000	37500
7396000	37500
7397000	37500
7398000	37500
7399000	37500
7400000	39062
7401000	37500
7402000	37500
7403000	39062
7404000	37500
7405000	37500
7406000	39062
7407000	37500
7408000	39062
7409000	37500
7410000	37500
7411000	39062
7412000	37500
7413000	39062
7414000	39062
7415000	37500
7416000	39062
7417000	37500
7418000	39062
7419000	37500
7420000	39062
7421000	37500
7422000	37500
7423000	39062
7424000	37500
7425000	37500
7426000	39062
7427000	37500
7428000	39062
7429000	37500
7430000	37500
7431000	37500
7432000	39062
7433000	39062
7434000	39062
7435000	42187
7436000	42187
7437000	40625
7438000	40625
7439000	40625
7440000	40625
7441000	40625
7442000	42187
7443000	40625
7444000	40625
7445000	40625
7446000	40625
7447000	39062
7448000	39062
7449000	37500
7450000	37500
7451000	39062
7452000	39062
7453000	37500
7454000	39062
7455000	39062
7456000	39062
7457000	37500
7458000	40625
7459000	40625
7460000	39062
7461000	39062
7462000	39062
7463000	39062
7464000	40625
7465000	39062
7466000	39062
7467000	39062
7468000	39062
7469000	39062
7470000	37500
7471000	39062
7472000	40625
7473000	39062
7474000	39062
7475000	37500
7476000	39062
7477000	37500
7478000	39062
7479000	37500
7480000	39062
7481000	40625
7482000	39062
7483000	39062
7484000	39062
7485000	39062
7486000	39062
7487000	39062
7488000	40625
7489000	39062
7490000	39062
7491000	40625
7492000	39062
7493000	39062
7494000	39062
7495000	39062
7496000	39062
7497000	35937
7498000	40625
7499000	40625
7500000	39062
7501000	40625
7502000	39062
7503000	40625
7504000	37500
7505000	39062
7506000	39062
7507000	39062
7508000	39062
7509000	39062
7510000	39062
7511000	39062
7512000	39062
7513000	39062
7514000	39062
7515000	39062
7516000	39062
7517000	37500
7518000	39062
7519000	39062
7520000	37500
7521000	39062
7522000	37500
7523000	39062
7524000	39062
7525000	37500
7526000	39062
7527000	39062
7528000	39062
7529000	39062
7530000	40625
7531000	39062
7532000	39062
7533000	37500
7534000	39062
7535000	39062
7536000	37500
7537000	39062
7538000	40625
7539000	42187
7540000	37500
7541000	42187
7542000	39062
7543000	37500
7544000	39062
7545000	39062
7546000	39062
7547000	40625
7548000	39062
7549000	40625
7550000	39062
7551000	40625
7552000	40625
7553000	39062
7554000	39062
7555000	37500
7556000	39062
7557000	39062
7558000	37500
7559000	39062
7560000	39062
7561000	39062
7562000	39062
7563000	39062
7564000	39062
7565000	39062
7566000	37500
7567000	39062
7568000	39062
7569000	39062
7570000	39062
7571000	39062
7572000	40625
7573000	39062
7574000	39062
7575000	40625
7576000	42187
7577000	40625
7578000	40625
7579000	39062
7580000	39062
7581000	37500
7582000	39062
7583000	39062
7584000	39062
7585000	39062
7586000	39062
7587000	39062
7588000	40625
7589000	40625
7590000	40625
7591000	40625
7592000	40625
7593000	40625
7594000	40625
7595000	40625
7596000	39062
7597000	39062
7598000	40625
7599000	40625
7600000	37500
7601000	39062
7602000	37500
7603000	39062
7604000	39062
7605000	39062
7606000	39062
7607000	39062
7608000	40625
7609000	39062
7610000	39062
7611000	39062
7612000	39062
7613000	39062
7614000	37500
7615000	40625
7616000	39062
7617000	39062
7618000	39062
7619000	40625
7620000	40625
7621000	39062
7622000	42187
7623000	39062
7624000	39062
7625000	39062
7626000	39062
7627000	39062
7628000	39062
7629000	39062
7630000	39062
7631000	39062
7632000	39062
7633000	39062
7634000	40625
7635000	39062
7636000	39062
7637000	39062
7638000	39062
7639000	42187
7640000	40625
7641000	39062
7642000	39062
7643000	39062
7644000	39062
7645000	39062
7646000	39062
7647000	39062
7648000	39062
7649000	39062
7650000	39062
7651000	40625
7652000	40625
7653000	39062
7654000	39062
7655000	39062
7656000	39062
7657000	39062
7658000	40625
7659000	39062
7660000	39062
7661000	42187
7662000	42187
7663000	40625
7664000	39062
7665000	40625
7666000	39062
7667000	37500
7668000	42187
7669000	39062
7670000	39062
7671000	39062
7672000	40625
7673000	39062
7674000	40625
7675000	39062
7676000	39062
7677000	39062
7678000	39062
7679000	40625
7680000	39062
7681000	39062
7682000	39062
7683000	40625
7684000	39062
7685000	39062
7686000	39062
7687000	39062
7688000	40625
7689000	39062
7690000	40625
7691000	37500
7692000	39062
7693000	39062
7694000	39062
7695000	40625
7696000	37500
7697000	40625
7698000	39062
7699000	39062
7700000	37500
7701000	39062
7702000	39062
7703000	39062
7704000	39062
7705000	40625
7706000	40625
7707000	39062
7708000	39062
7709000	39062
7710000	40625
7711000	37500
7712000	40625
7713000	40625
7714000	39062
7715000	40625
7716000	37500
7717000	39062
7718000	39062
7719000	39062
7720000	39062
7721000	39062
7722000	40625
7723000	39062
7724000	39062
7725000	39062
7726000	39062
7727000	40625
7728000	40625
7729000	40625
7730000	40625
7731000	42187
7732000	40625
7733000	39062
7734000	40625
7735000	40625
7736000	39062
7737000	40625
7738000	39062
7739000	39062
7740000	39062
7741000	40625
7742000	39062
7743000	40625
7744000	39062
7745000	40625
7746000	39062
7747000	39062
7748000	39062
7749000	39062
7750000	39062
7751000	39062
7752000	40625
7753000	39062
7754000	39062
7755000	40625
7756000	40625
7757000	39062
7758000	39062
7759000	40625
7760000	40625
7761000	40625
7762000	39062
7763000	40625
7764000	40625
7765000	39062
7766000	40625
7767000	40625
7768000	39062
7769000	39062
7770000	39062
7771000	40625
7772000	39062
7773000	39062
7774000	39062
7775000	40625
7776000	39062
7777000	40625
7778000	40625
7779000	39062
7780000	39062
7781000	39062
7782000	39062
7783000	40625
7784000	39062
7785000	40625
7786000	39062
7787000	39062
7788000	40625
7789000	40625
7790000	39062
7791000	40625
7792000	40625
7793000	39062
7794000	39062
7795000	39062
7796000	40625
7797000	39062
7798000	40625
7799000	40625
7800000	40625
7801000	39062
7802000	40625
7803000	40625
7804000	40625
7805000	40625
7806000	40625
7807000	39062
7808000	40625
7809000	39062
7810000	40625
7811000	39062
7812000	39062
7813000	40625
7814000	39062
7815000	40625
7816000	39062
7817000	40625
7818000	39062
7819000	39062
7820000	39062
7821000	40625
7822000	40625
7823000	39062
7824000	40625
7825000	39062
7826000	40625
7827000	40625
7828000	40625
7829000	39062
7830000	39062
7831000	40625
7832000	39062
7833000	40625
7834000	40625
7835000	40625
7836000	39062
7837000	40625
7838000	39062
7839000	40625
7840000	42187
7841000	39062
7842000	40625
7843000	39062
7844000	40625
7845000	40625
7846000	40625
7847000	40625
7848000	40625
7849000	39062
7850000	39062
7851000	40625
7852000	40625
7853000	40625
7854000	39062
7855000	42187
7856000	40625
7857000	39062
7858000	40625
7859000	40625
7860000	40625
7861000	39062
7862000	40625
7863000	39062
7864000	40625
7865000	40625
7866000	39062
7867000	40625
7868000	39062
7869000	42187
7870000	40625
7871000	42187
7872000	40625
7873000	42187
7874000	42187
7875000	42187
7876000	40625
7877000	40625
7878000	42187
7879000	42187
7880000	42187
7881000	40625
7882000	40625
7883000	40625
7884000	40625
7885000	40625
7886000	39062
7887000	40625
7888000	40625
7889000	40625
7890000	40625
7891000	39062
7892000	40625
7893000	39062
7894000	40625
7895000	40625
7896000	40625
7897000	40625
7898000	40625
7899000	40625
7900000	40625
7901000	39062
7902000	40625
7903000	40625
7904000	40625
7905000	39062
7906000	39062
7907000	40625
7908000	40625
7909000	40625
7910000	40625
7911000	40625
7912000	39062
7913000	40625
7914000	40625
7915000	39062
7916000	40625
7917000	40625
7918000	40625
7919000	40625
7920000	39062
7921000	40625
7922000	40625
7923000	39062
7924000	40625
7925000	40625
7926000	40625
7927000	40625
7928000	40625
7929000	40625
7930000	40625
7931000	39062
7932000	42187
7933000	40625
7934000	40625
7935000	39062
7936000	40625
7937000	40625
7938000	42187
7939000	40625
7940000	40625
7941000	39062
7942000	40625
7943000	39062
7944000	40625
7945000	40625
7946000	40625
7947000	40625
7948000	42187
7949000	40625
7950000	40625
7951000	39062
7952000	40625
7953000	40625
7954000	40625
7955000	40625
7956000	42187
7957000	39062
7958000	42187
7959000	40625
7960000	40625
7961000	40625
7962000	40625
7963000	40625
7964000	40625
7965000	40625
7966000	40625
7967000	40625
7968000	40625
7969000	40625
7970000	40625
7971000	40625
7972000	40625
7973000	39062
7974000	42187
7975000	39062
7976000	40625
7977000	40625
7978000	40625
7979000	40625
7980000	40625
7981000	40625
7982000	42187
7983000	42187
7984000	39062
7985000	40625
7986000	40625
7987000	40625
7988000	40625
7989000	40625
7990000	40625
7991000	40625
7992000	40625
7993000	42187
7994000	42187
7995000	40625
7996000	40625
7997000	40625
7998000	40625
7999000	40625
